,fuel_type,body_type,owner_type,transmission_type,manufacture,seat,owner_no,oem,price,mileage,engine_capacity,city,kilometers_log
7307,2,4,1,2,2017.0,5.0,1,6,29.9,18.12,1995.0,5,11.475535075751669
7308,2,3,2,1,2015.0,5.0,2,1,4.46,25.2,1248.0,5,11.302698138922565
7309,1,3,1,2,2018.0,5.0,1,15,6.72,17.21,1197.0,5,11.631818994910638
7310,1,3,1,1,2018.0,5.0,1,3,5.0,18.9,1197.0,5,10.974625864203484
7311,1,3,2,1,2014.0,5.0,2,3,4.09,18.9,1197.0,5,10.365112427854497
7312,2,3,1,1,2019.0,5.0,1,1,7.59,27.39,1248.0,5,10.81206864134023
7313,1,4,1,1,2018.0,5.0,1,4,8.25,17.4,1497.0,5,11.156250521031495
7314,2,4,1,1,2016.0,5.0,1,1,6.7,26.21,1248.0,5,11.127262984158243
7315,2,4,1,1,2011.0,5.0,1,8,2.0,23.57,1396.0,5,11.695247021764184
7316,1,2,2,1,2015.0,5.0,2,7,6.0,15.85,1499.0,5,10.819778284410283
7317,2,4,2,1,2014.0,5.0,2,3,6.0,22.7,1582.0,5,11.695247021764184
7318,2,2,1,2,2019.0,7.0,1,5,58.9,11.0,2987.0,5,11.666024163087279
7319,1,3,1,1,2010.0,5.0,1,4,3.25,16.0,1198.0,5,10.811342805589181
7320,2,2,2,1,2017.0,7.0,2,12,11.95,16.0,2179.0,5,10.933660387981718
7321,2,5,1,2,2022.0,7.0,1,17,17.9,16.0,1493.0,5,9.634627234324935
7322,1,3,1,1,2022.0,5.0,1,8,5.9,19.01,1199.0,5,8.837708781126704
7323,1,3,1,1,2018.0,5.0,1,1,4.1,20.51,998.0,5,10.110095135210239
7324,1,3,1,1,2022.0,5.0,1,1,7.0,21.01,1197.0,5,9.903487552536127
7325,1,3,1,1,2013.0,5.0,1,3,3.25,18.5,1197.0,5,11.162743680485296
7326,1,4,1,1,2022.0,5.0,1,21,14.9,19.47,999.0,5,9.903487552536127
7327,1,3,1,1,2013.0,5.0,1,3,3.11,18.5,1197.0,5,11.695247021764184
7328,2,4,2,1,2016.0,5.0,2,3,7.01,23.9,1582.0,5,10.837402069163833
7329,1,3,1,1,2012.0,5.0,1,1,3.71,22.38,1197.0,5,11.239054248743635
7330,1,2,1,2,2019.0,5.0,1,5,54.0,11.5,1991.0,5,9.230142999272362
7331,1,3,1,1,2014.0,5.0,1,3,3.49,18.9,1197.0,5,10.931140752263744
7332,1,3,2,1,2016.0,5.0,2,4,4.75,18.7,1199.0,5,11.314279385256405
7333,1,3,2,1,2014.0,5.0,2,4,2.9,19.4,1198.0,5,11.158006121919172
7334,1,3,1,1,2021.0,5.0,1,13,4.45,22.3,799.0,5,11.002099841204238
7335,1,3,4,1,2010.0,5.0,4,3,1.8,19.81,1086.0,5,11.512925464970229
7336,1,3,3,1,2010.0,5.0,3,1,1.5,19.7,796.0,5,11.608235644774552
7337,1,4,1,1,2019.0,5.0,1,1,6.9,21.56,1462.0,5,10.596634733096073
7338,2,2,1,1,2018.0,7.0,1,10,30.0,14.24,2755.0,5,11.407564949312402
7339,1,3,1,1,2017.0,5.0,1,13,3.6,23.01,999.0,5,10.819778284410283
7340,1,4,1,2,2020.0,5.0,1,1,7.5,21.21,1197.0,5,10.819778284410283
7341,2,4,1,1,2013.0,5.0,1,1,4.75,23.4,1248.0,5,10.947379629004004
7342,2,3,2,1,2016.0,5.0,2,15,4.25,20.14,1498.0,5,11.695247021764184
7343,1,4,2,1,2011.0,5.0,2,4,3.2,17.0,1497.0,5,11.695247021764184
7344,2,3,2,1,2019.0,5.0,2,3,5.0,24.0,1186.0,5,11.407564949312402
7345,2,4,2,1,2014.0,5.0,2,15,4.35,20.54,1598.0,5,11.512925464970229
7346,2,4,1,2,2015.0,5.0,1,5,27.5,15.0,2143.0,5,11.166271570741877
7347,2,4,1,1,2014.0,5.0,1,1,5.25,19.3,1248.0,5,11.225243392518447
7348,1,3,1,1,2020.0,5.0,1,16,3.62,21.7,999.0,5,9.774915271736365
7349,1,3,2,1,2019.0,5.0,2,3,4.55,20.3,1086.0,5,10.20924281649528
7350,2,2,2,1,2011.0,6.0,2,12,5.0,16.55,2498.0,5,11.407564949312402
7351,2,4,1,1,2012.0,5.0,1,1,3.8,19.3,1248.0,5,11.554479991123662
7352,1,4,1,2,2017.0,5.0,1,4,8.51,18.0,1497.0,5,10.157780872842554
7353,2,2,2,1,2010.0,7.0,2,10,8.15,11.5,2982.0,5,11.695247021764184
7354,2,4,2,2,2013.0,5.0,2,25,14.0,16.36,2179.0,5,11.156250521031495
7355,1,2,1,1,2021.0,5.0,1,3,6.9,17.52,1197.0,5,11.002099841204238
7356,1,2,1,1,2021.0,5.0,1,1,8.9,17.03,1462.0,5,9.774517171239168
7357,2,2,2,1,2012.0,7.0,2,12,3.3,15.1,2179.0,5,11.695247021764184
7358,1,2,1,1,2020.0,5.0,1,1,8.11,17.03,1462.0,5,10.574107898514463
7359,1,2,1,1,2022.0,5.0,1,1,8.95,17.03,1462.0,5,9.903487552536127
7360,2,2,1,1,2018.0,5.0,1,4,6.5,25.5,1498.0,5,11.289781913656018
7361,1,3,1,1,2022.0,5.0,1,1,5.9,25.24,998.0,5,9.903487552536127
7362,2,5,2,1,2007.0,8.0,2,10,3.0,12.8,2494.0,5,11.695247021764184
7363,1,3,2,1,2015.0,5.0,2,1,4.45,22.0,1197.0,5,11.156250521031495
7364,1,4,2,2,2016.0,5.0,2,4,6.5,18.0,1497.0,5,11.156250521031495
7365,1,3,3,1,2010.0,5.0,3,1,1.5,19.7,796.0,5,11.608235644774552
7366,1,3,1,1,2011.0,5.0,1,15,3.0,16.47,1198.0,5,11.156250521031495
7367,2,2,1,1,2019.0,5.0,1,9,18.9,17.1,1956.0,5,9.116688815894728
7368,1,4,1,1,2019.0,5.0,1,4,5.79,19.5,1199.0,5,11.410216985110202
7369,1,3,2,1,2014.0,5.0,2,3,2.98,20.3,998.0,5,10.361165532091226
7370,1,4,1,1,2019.0,5.0,1,4,5.95,19.5,1199.0,5,10.980876204752612
7371,1,3,2,1,2018.0,5.0,2,3,5.44,18.6,1197.0,5,11.203651966274972
7372,1,4,1,2,2019.0,5.0,1,1,8.95,20.28,1462.0,5,10.288511829739507
7373,2,3,2,1,2016.0,5.0,2,15,4.25,20.14,1498.0,5,11.512925464970229
7374,1,4,2,1,2008.0,5.0,2,4,2.44,12.8,2354.0,5,11.918390573078392
7375,2,2,1,1,2013.0,7.0,1,10,15.55,13.0,2982.0,5,11.918390573078392
7376,2,4,2,2,2013.0,5.0,2,11,14.5,17.68,1968.0,5,10.596634733096073
7377,1,3,2,2,2019.0,5.0,2,13,3.7,23.01,999.0,5,10.308952660644293
7378,2,2,1,2,2019.0,5.0,1,17,15.25,18.0,1493.0,5,10.699958175327975
7379,1,3,2,1,2016.0,5.0,2,13,2.9,23.01,999.0,5,11.082142548877775
7380,2,3,1,1,2016.0,5.0,1,1,5.25,28.4,1248.0,5,11.286024864778307
7381,2,5,2,1,2007.0,8.0,2,10,2.85,12.8,2494.0,5,11.695247021764184
7382,1,3,1,1,2019.0,5.0,1,1,6.5,21.4,1197.0,5,10.308952660644293
7383,2,2,1,2,2021.0,5.0,1,17,13.25,21.4,1493.0,5,10.71894085748004
7384,2,3,1,1,2017.0,5.0,1,3,5.75,22.54,1396.0,5,11.302204433654575
7385,1,4,1,1,2008.0,5.0,1,4,1.7,17.7,1497.0,5,11.695247021764184
7386,1,3,2,1,2020.0,5.0,2,3,5.9,20.7,1197.0,5,10.596634733096073
7387,1,3,2,2,2019.0,5.0,2,3,7.53,17.4,1197.0,5,10.411388904784872
7388,1,3,2,2,2014.0,5.0,2,3,4.25,18.9,1197.0,5,10.819778284410283
7389,1,3,1,1,2019.0,5.0,1,1,5.87,21.4,1197.0,5,10.762445737763038
7390,1,3,2,1,2019.0,5.0,2,3,5.8,20.7,1197.0,5,10.909070391889045
7391,1,4,2,1,2018.0,5.0,2,4,5.3,17.8,1198.0,5,10.308952660644293
7392,2,2,1,1,2013.0,7.0,1,12,4.0,15.96,2523.0,5,11.695247021764184
7393,1,4,2,1,2016.0,5.0,2,8,3.0,17.57,1193.0,5,11.695247021764184
7394,2,2,1,2,2015.0,7.0,1,10,15.95,12.55,2982.0,5,11.736069016284437
7395,2,4,1,1,2017.0,5.0,1,7,3.8,25.83,1498.0,5,11.512925464970229
7396,1,3,2,1,2017.0,5.0,2,3,6.25,18.6,1197.0,5,10.950806546816688
7397,5,3,2,1,2011.0,5.0,2,14,1.6,16.0,995.0,5,11.156250521031495
7398,2,3,1,1,2017.0,5.0,1,15,5.25,20.14,1498.0,5,11.695247021764184
7399,1,3,1,1,2022.0,5.0,1,1,8.5,22.35,1197.0,5,10.308952660644293
7400,2,2,2,1,2008.0,5.0,2,7,3.9,11.4,2953.0,5,11.695247021764184
7401,1,2,1,1,2021.0,5.0,1,17,14.9,16.8,1497.0,5,8.837708781126704
7402,2,4,4,1,2011.0,5.0,4,14,1.9,18.3,1991.0,5,11.695247021764184
7403,1,3,1,1,2020.0,5.0,1,13,3.75,21.46,999.0,5,10.819778284410283
7404,1,2,3,1,2008.0,5.0,3,4,1.8,13.1,2354.0,5,11.695247021764184
7405,2,2,2,1,2015.0,7.0,2,12,9.5,16.0,1997.0,5,11.289781913656018
7406,1,4,1,1,2012.0,5.0,1,1,3.83,22.41,1197.0,5,11.456926378850126
7407,1,3,1,1,2021.0,5.0,1,1,7.13,21.01,1197.0,5,9.679781342959442
7408,2,2,3,1,2013.0,7.0,3,12,5.2,12.05,2179.0,5,11.156250521031495
7409,2,4,1,2,2017.0,5.0,1,1,6.55,28.4,1248.0,5,11.197090801098856
7410,1,3,1,2,2018.0,5.0,1,16,3.13,22.5,999.0,5,10.04246657981758
7411,2,3,1,1,2015.0,5.0,1,3,5.75,22.54,1396.0,5,11.238488619268468
7412,2,4,1,1,2017.0,5.0,1,21,6.75,21.13,1498.0,5,11.652687407345388
7413,2,2,1,1,2018.0,5.0,1,1,8.25,24.3,1248.0,5,11.198214720130528
7414,2,2,2,2,2016.0,7.0,2,7,20.75,12.62,2198.0,5,11.407564949312402
7415,1,3,1,1,2019.0,5.0,1,3,4.45,20.3,1086.0,5,10.308952660644293
7416,2,3,2,1,2014.0,5.0,2,3,3.5,24.0,1120.0,5,11.289781913656018
7417,1,2,1,2,2022.0,5.0,1,5,90.0,24.0,2996.0,5,10.0519075576544
7418,1,2,1,1,2022.0,5.0,1,21,13.0,19.2,999.0,5,9.210340371976184
7419,2,2,2,1,2012.0,7.0,2,12,3.3,15.1,2179.0,5,11.695247021764184
7420,1,3,1,2,2022.0,5.0,1,3,7.5,20.7,1197.0,5,9.210340371976184
7421,1,3,1,2,2022.0,5.0,1,3,7.5,20.7,1197.0,5,9.210340371976184
7422,1,5,1,1,2020.0,7.0,1,13,6.7,20.0,999.0,5,10.308952660644293
7423,1,2,1,1,2022.0,5.0,1,1,8.95,17.03,1462.0,5,9.903487552536127
7425,1,3,1,2,2017.0,5.0,1,1,3.65,26.0,998.0,5,11.589543854815515
7426,2,2,2,1,2012.0,5.0,2,13,3.47,19.01,1461.0,5,11.705552075174413
7427,2,2,1,1,2020.0,5.0,1,8,14.7,17.0,1956.0,5,11.512925464970229
7428,1,3,1,1,2015.0,5.0,1,4,3.09,19.4,1198.0,5,11.11533923681075
7429,1,4,2,1,2016.0,5.0,2,4,5.86,17.8,1497.0,5,11.14527623754629
7430,2,2,1,1,2019.0,5.0,1,4,9.0,25.5,1498.0,5,11.289781913656018
7431,1,2,2,1,2018.0,5.0,2,9,9.0,16.0,1368.0,5,11.407564949312402
7432,2,2,1,1,2020.0,5.0,1,20,15.5,17.41,1956.0,5,11.002099841204238
7433,2,2,2,2,2017.0,7.0,2,19,23.0,12.83,1999.0,5,11.289781913656018
7434,2,2,2,2,2016.0,5.0,2,19,32.0,15.68,1999.0,5,11.306110375768128
7435,1,3,2,1,2015.0,5.0,2,3,2.55,20.36,1197.0,5,11.002099841204238
7436,2,2,1,1,2015.0,5.0,1,13,3.55,19.87,1461.0,5,11.289781913656018
7437,2,2,2,1,2018.0,5.0,2,13,6.5,19.87,1461.0,5,11.002099841204238
7438,2,3,3,1,2014.0,5.0,3,3,2.75,24.0,1120.0,5,11.608235644774552
7439,2,4,2,1,2011.0,5.0,2,7,1.5,19.68,1399.0,5,11.695247021764184
7440,2,2,2,2,2017.0,5.0,2,3,9.0,17.01,1582.0,5,11.608235644774552
7441,2,4,1,2,2017.0,5.0,1,6,25.0,20.37,1995.0,5,11.512925464970229
7442,1,3,1,1,2018.0,5.0,1,1,6.0,22.0,1197.0,5,10.950806546816688
7443,2,4,2,2,2013.0,5.0,2,6,9.75,18.88,1995.0,5,11.156250521031495
7444,2,3,1,1,2014.0,5.0,1,1,4.75,28.4,1248.0,5,11.238488619268468
7445,1,3,2,2,2021.0,5.0,2,1,8.01,22.56,1197.0,5,8.879472402074802
7446,1,2,3,2,2021.0,5.0,3,3,15.74,22.56,1353.0,5,8.837708781126704
7447,2,4,2,1,2012.0,5.0,2,21,3.5,20.5,1598.0,5,11.350406535472453
7448,4,3,1,1,2022.0,5.0,1,8,5.9,26.49,1199.0,5,8.837708781126704
7449,1,3,1,1,2016.0,5.0,1,3,5.32,18.6,1197.0,5,10.440477875572727
7450,1,3,1,1,2017.0,5.0,1,15,5.25,16.47,1198.0,5,11.291043617373028
7451,1,4,3,1,2007.0,5.0,3,4,1.7,13.5,1799.0,5,11.918390573078392
7452,1,3,1,1,2012.0,5.0,1,1,2.25,19.0,998.0,5,10.819778284410283
7453,2,2,2,1,2019.0,7.0,2,12,16.0,16.36,2179.0,5,11.512925464970229
7454,1,3,1,1,2011.0,5.0,1,1,2.5,21.79,998.0,5,11.19244468076706
7455,2,4,4,1,2012.0,5.0,4,3,3.0,22.32,1582.0,5,11.695247021764184
7456,2,4,1,1,2020.0,5.0,1,3,10.0,22.0,1582.0,5,11.695247021764184
7457,1,3,1,1,2019.0,5.0,1,3,4.2,20.3,1086.0,5,10.308952660644293
7458,2,3,1,1,2012.0,5.0,1,15,3.0,22.07,1199.0,5,11.512925464970229
7459,2,3,1,1,2018.0,5.0,1,3,6.75,22.54,1396.0,5,11.141861783579396
7460,2,3,1,1,2017.0,5.0,1,1,6.25,25.2,1248.0,5,10.820577964580847
7461,1,2,1,2,2015.0,5.0,1,4,12.9,12.0,2354.0,5,10.78622150088144
7462,1,3,2,1,2011.0,5.0,2,14,1.1,18.6,1199.0,5,10.596634733096073
7463,2,4,4,1,2011.0,5.0,4,14,2.17,18.3,1991.0,5,11.695247021764184
7464,2,2,1,1,2011.0,7.0,1,8,2.5,13.93,2179.0,5,11.695247021764184
7465,1,4,1,2,2017.0,5.0,1,4,7.15,18.0,1497.0,5,11.21953379038437
7466,1,3,1,2,2018.0,5.0,1,13,3.56,23.01,999.0,5,11.077748292876539
7467,2,4,1,1,2014.0,5.0,1,4,5.25,26.0,1498.0,5,11.238488619268468
7468,1,3,2,1,2017.0,5.0,2,1,3.41,20.51,998.0,5,11.506384116926807
7469,1,3,1,1,2017.0,5.0,1,3,4.43,18.9,1197.0,5,10.575819593382153
7470,1,3,1,1,2012.0,5.0,1,1,2.25,19.0,998.0,5,10.819778284410283
7471,1,3,2,1,2017.0,5.0,2,2,3.0,19.49,1198.0,5,11.289781913656018
7472,1,2,1,1,2020.0,5.0,1,1,7.5,17.03,1462.0,5,10.819778284410283
7473,2,4,3,1,2016.0,5.0,3,1,4.9,26.59,1248.0,5,11.695247021764184
7474,2,5,3,1,2012.0,7.0,3,1,4.5,20.77,1248.0,5,11.156250521031495
7475,1,3,1,1,2016.0,5.0,1,3,4.25,18.9,1197.0,5,10.596634733096073
7477,1,2,3,2,2017.0,5.0,3,7,4.9,15.63,1499.0,5,11.512925464970229
7478,2,4,2,1,2012.0,5.0,2,8,1.5,17.0,1405.0,5,11.002099841204238
7479,1,4,1,1,2019.0,5.0,1,3,8.95,17.0,1591.0,5,10.305780969478658
7480,2,4,1,1,2015.0,5.0,1,1,4.9,26.59,1248.0,5,11.156250521031495
7481,2,3,4,2,2013.0,5.0,4,5,8.75,20.0,2143.0,5,11.289781913656018
7482,2,2,2,1,2019.0,5.0,2,8,14.5,16.35,1956.0,5,11.156250521031495
7483,2,4,1,1,2018.0,5.0,1,4,6.25,25.8,1498.0,5,11.289781913656018
7484,1,2,1,1,2020.0,5.0,1,12,8.5,16.82,1197.0,5,10.596634733096073
7485,1,4,2,1,2021.0,5.0,2,21,8.59,18.97,999.0,5,11.385875877130749
7486,1,3,3,1,2014.0,5.0,3,3,2.78,19.81,1086.0,5,10.835435074686321
7487,2,4,2,1,2014.0,5.0,2,3,5.5,22.32,1582.0,5,11.238488619268468
7488,1,3,1,1,2019.0,5.0,1,1,3.04,22.05,796.0,5,10.650459819790981
7489,1,4,1,1,2015.0,5.0,1,4,3.71,18.0,1198.0,5,11.563875200348141
7490,2,4,3,1,2006.0,5.0,3,21,1.25,17.5,1896.0,5,11.918390573078392
7491,2,2,2,2,2019.0,5.0,2,3,12.5,17.6,1582.0,5,11.437123751553946
7492,2,4,2,1,2011.0,5.0,2,14,3.39,18.3,1991.0,5,11.695247021764184
7494,1,3,1,1,2021.0,5.0,1,1,6.95,22.0,1197.0,5,9.406564833939129
7495,2,3,1,1,2022.0,5.0,1,3,6.85,26.2,1186.0,5,9.210340371976184
7497,3,2,1,2,2021.0,5.0,1,3,16.0,26.0,0.0,5,11.225243392518447
7498,1,2,1,2,2020.0,5.0,1,3,15.6,26.0,1497.0,5,11.205040685200927
7499,3,2,1,2,2023.0,5.0,0,8,16.0,26.0,0.0,5,8.837708781126704
7500,3,2,1,2,2022.0,5.0,1,20,24.5,26.0,0.0,5,9.246768728589734
7501,2,8,1,1,2016.0,5.0,1,22,14.9,12.4,2499.0,5,11.228039479820449
7502,1,3,1,2,2017.0,5.0,1,1,3.79,20.51,998.0,5,11.144163480467705
7503,1,3,1,2,2011.0,5.0,1,1,2.53,16.98,998.0,5,10.950666186089387
7504,2,4,2,1,2015.0,5.0,2,1,2.95,26.59,1248.0,5,11.695247021764184
7505,1,3,1,1,2017.0,5.0,1,3,4.95,18.9,1197.0,5,10.257659366256743
7506,1,3,2,1,2010.0,5.0,2,21,2.0,17.5,1198.0,5,11.512925464970229
7507,2,3,5,1,2012.0,5.0,5,3,1.75,21.9,1396.0,5,11.407564949312402
7508,2,3,5,1,2012.0,5.0,5,3,1.75,21.9,1396.0,5,11.407564949312402
7509,2,3,2,1,2014.0,5.0,2,3,3.22,24.0,1120.0,5,11.240644189094471
7510,1,3,1,2,2016.0,5.0,1,1,3.38,23.95,998.0,5,11.227853317033851
7511,2,2,3,2,2016.0,7.0,3,12,6.8,16.0,2179.0,5,10.819778284410283
7512,1,3,1,1,2017.0,5.0,1,1,2.73,22.05,796.0,5,10.854353609049973
7513,1,3,2,1,2019.0,5.0,2,8,4.73,23.84,1199.0,5,11.561915609142327
7514,1,4,1,1,2010.0,5.0,1,3,1.5,16.2,1599.0,5,11.695247021764184
7515,2,2,2,1,2016.0,7.0,2,8,6.0,14.1,2179.0,5,11.407564949312402
7516,2,2,1,1,2021.0,7.0,1,12,10.0,14.1,2179.0,5,11.289781913656018
7517,1,2,2,1,2021.0,4.0,2,12,13.7,15.2,1997.0,5,10.308952660644293
7518,1,2,1,1,2022.0,5.0,1,17,9.25,18.2,998.0,5,9.210340371976184
7519,1,2,1,1,2022.0,5.0,1,15,13.5,20.08,999.0,5,9.903487552536127
7521,1,4,2,1,2020.0,5.0,2,1,6.5,22.41,1197.0,5,10.596634733096073
7522,1,4,1,1,2012.0,5.0,1,4,3.5,16.8,1497.0,5,11.512925464970229
7523,2,2,1,1,2022.0,5.0,1,12,13.7,20.1,1497.0,5,9.210340371976184
7524,1,3,1,1,2013.0,5.0,1,10,2.95,17.71,1197.0,5,11.002099841204238
7527,2,3,3,1,2013.0,5.0,3,15,2.4,22.07,1199.0,5,11.156250521031495
7528,2,4,4,1,2016.0,5.0,4,4,3.2,27.4,1498.0,5,11.512925464970229
7529,1,4,1,2,2019.0,5.0,1,21,15.0,15.1,1798.0,5,11.125732401649513
7530,1,2,2,1,2021.0,5.0,2,13,7.45,20.5,999.0,5,9.196444266784072
7531,1,3,1,1,2017.0,5.0,1,13,2.25,23.01,999.0,5,10.596634733096073
7532,1,3,1,1,2019.0,5.0,1,13,3.32,22.25,799.0,5,10.531509373135611
7533,4,3,1,1,2021.0,4.0,1,1,4.15,31.59,796.0,5,10.403413995433118
7534,4,1,1,1,2022.0,5.0,1,1,6.55,20.88,1196.0,5,10.308952660644293
7535,1,3,1,2,2022.0,5.0,1,1,7.75,22.56,1197.0,5,8.837708781126704
7536,1,4,1,1,2022.0,5.0,1,15,10.5,17.69,999.0,5,9.950943493692423
7537,1,3,1,1,2018.0,5.0,1,15,4.75,18.78,999.0,5,11.002099841204238
7538,2,4,1,1,2012.0,5.0,1,3,3.25,24.8,1396.0,5,11.695247021764184
7539,1,2,1,2,2018.0,5.0,1,9,14.0,16.0,1368.0,5,9.903487552536127
7540,1,3,2,1,2013.0,5.0,2,3,1.45,21.1,814.0,5,11.156250521031495
7541,1,4,3,1,2012.0,5.0,3,1,2.5,19.1,1197.0,5,11.289781913656018
7542,1,2,1,2,2021.0,5.0,1,8,10.25,16.35,1199.0,5,10.553805517120653
7543,1,4,1,1,2020.0,5.0,1,1,5.0,22.41,1197.0,5,11.695247021764184
7544,1,3,1,1,2019.0,5.0,1,13,3.0,25.17,799.0,5,10.596634733096073
7545,1,4,1,2,2020.0,5.0,1,21,30.0,15.1,1984.0,5,10.819778284410283
7546,2,2,1,1,2019.0,5.0,1,12,10.0,20.0,1497.0,5,11.002099841204238
7547,2,2,1,2,2014.0,7.0,1,3,7.5,13.01,2199.0,5,11.407564949312402
7548,1,3,1,2,2016.0,5.0,1,3,4.6,18.9,1197.0,5,11.196047990905562
7549,1,3,2,1,2018.0,5.0,2,1,4.3,20.51,998.0,5,9.701248961901815
7550,2,2,1,1,2020.0,5.0,1,17,15.25,20.8,1493.0,5,10.799922455698933
7551,5,3,2,1,2010.0,5.0,2,1,1.4,17.3,1061.0,5,11.289781913656018
7553,2,5,1,1,2014.0,7.0,1,10,6.5,12.99,2494.0,5,11.695247021764184
7554,2,4,1,2,2019.0,5.0,1,3,11.4,22.0,1582.0,5,11.287629599087875
7555,2,3,2,1,2014.0,5.0,2,7,1.9,20.0,1399.0,5,11.695247021764184
7556,1,3,2,1,2016.0,5.0,2,15,4.5,16.2,1199.0,5,10.985292722887856
7557,1,3,4,1,2011.0,5.0,4,14,1.0,18.6,1199.0,5,11.695247021764184
7558,2,3,2,1,2010.0,5.0,2,1,2.0,21.1,1248.0,5,11.407564949312402
7559,1,3,2,1,2012.0,5.0,2,1,2.45,20.92,998.0,5,10.596634733096073
7560,1,4,1,1,2010.0,5.0,1,4,3.4,17.0,1497.0,5,11.156250521031495
7561,2,8,1,1,2022.0,5.0,1,12,10.4,17.0,2523.0,5,9.210340371976184
7562,2,2,2,1,2015.0,9.0,2,12,6.0,15.4,2523.0,5,11.695247021764184
7563,1,4,1,1,2013.0,5.0,1,4,3.34,18.0,1198.0,5,10.859652630053144
7564,1,3,2,1,2015.0,5.0,2,13,2.43,25.17,799.0,5,10.735940049494326
7565,1,4,1,1,2019.0,5.0,1,4,6.1,19.5,1199.0,5,9.210340371976184
7566,1,3,1,1,2013.0,5.0,1,3,3.49,18.5,1197.0,5,11.135333272776109
7567,1,3,1,1,2019.0,5.0,1,8,5.14,23.84,1199.0,5,11.138464715724755
7568,2,2,1,1,2012.0,7.0,1,8,3.0,11.57,2179.0,5,11.289781913656018
7569,1,4,2,1,2020.0,5.0,2,1,7.25,22.41,1197.0,5,9.903487552536127
7570,2,4,2,1,2016.0,5.0,2,3,4.6,23.9,1582.0,5,11.695247021764184
7571,2,4,2,1,2015.0,5.0,2,3,4.5,22.32,1582.0,5,11.695247021764184
7572,2,5,5,1,2010.0,7.0,5,12,3.2,13.6,2523.0,5,11.695247021764184
7573,2,2,1,1,2019.0,5.0,1,7,8.5,21.7,1498.0,5,11.170435156023453
7574,2,4,1,1,2014.0,5.0,1,15,5.0,20.54,1598.0,5,10.87804719253426
7575,2,3,2,1,2017.0,5.0,2,15,5.5,20.14,1498.0,5,11.225243392518447
7576,1,3,1,1,2020.0,5.0,1,1,5.6,21.79,998.0,5,10.067857268271947
7577,2,2,1,1,2018.0,5.0,1,7,8.0,21.7,1498.0,5,11.241116741674738
7578,1,3,1,2,2007.0,5.0,1,3,1.8,17.8,1086.0,5,11.350406535472453
7579,1,3,1,1,2014.0,5.0,1,1,2.7,24.39,998.0,5,11.03488966402723
7580,1,4,1,2,2020.0,5.0,1,3,7.35,20.1,1197.0,5,9.717338680907787
7581,1,3,1,1,2018.0,5.0,1,3,3.08,21.1,814.0,5,10.682147070420287
7582,1,3,1,1,2020.0,5.0,1,1,3.8,22.05,796.0,5,10.25160599379174
7583,2,3,1,1,2014.0,5.0,1,1,4.6,28.4,1248.0,5,11.652687407345388
7584,1,2,1,1,2017.0,5.0,1,4,6.57,17.5,1199.0,5,10.603659998032827
7585,1,3,1,1,2016.0,5.0,1,1,2.55,22.05,796.0,5,10.965193780508258
7586,1,3,1,1,2016.0,5.0,1,15,4.5,18.78,999.0,5,11.355101379776661
7587,1,3,2,1,2014.0,5.0,2,3,4.8,18.6,1197.0,5,11.211820372186306
7588,2,2,1,1,2018.0,7.0,1,12,8.25,16.5,1493.0,5,11.097410021008562
7589,2,2,1,2,2018.0,5.0,1,1,8.95,24.3,1248.0,5,11.09102605039864
7590,2,3,2,1,2014.0,5.0,2,15,4.5,20.14,1498.0,5,11.420810176062423
7591,2,2,2,1,2015.0,5.0,2,7,5.9,21.7,1498.0,5,11.082142548877775
7592,2,3,2,1,2017.0,5.0,2,3,6.7,22.54,1396.0,5,11.341543848214608
7593,2,3,3,1,2007.0,5.0,3,1,2.3,17.8,1248.0,5,11.442020051454454
7594,2,4,2,2,2014.0,5.0,2,6,14.25,19.59,1995.0,5,11.282404769316969
7595,2,4,1,1,2019.0,5.0,1,21,8.1,21.13,1498.0,5,11.129319691214958
7596,1,5,1,2,2022.0,6.0,1,17,17.9,16.5,1353.0,5,9.698490846702954
7597,2,3,2,1,2014.0,5.0,2,1,1.89,23.2,1248.0,5,11.288318343159032
7598,2,2,1,1,2020.0,5.0,1,9,18.9,17.1,1956.0,5,9.104979856318357
7600,2,4,1,1,2014.0,5.0,1,4,2.7,25.8,1498.0,5,11.614687513905766
7601,1,3,1,2,2017.0,5.0,1,8,4.1,23.84,1199.0,5,11.122146978513689
7602,1,3,1,1,2015.0,5.0,1,3,2.96,19.81,1086.0,5,10.969335573610264
7603,2,4,2,2,2017.0,5.0,2,25,23.5,16.36,2179.0,5,11.326595886778735
7604,1,4,1,1,2019.0,5.0,1,4,5.76,19.5,1199.0,5,11.171181356419915
7605,2,3,2,1,2018.0,5.0,2,15,6.23,20.14,1498.0,5,11.251261954917002
7607,2,2,1,2,2016.0,5.0,1,5,31.9,15.26,2143.0,5,11.652687407345388
7608,2,5,1,2,2022.0,6.0,1,17,17.5,15.26,1493.0,5,9.615805480084347
7610,1,4,1,1,2022.0,5.0,1,4,7.5,18.6,1199.0,5,9.88969284151394
7611,2,2,1,2,2013.0,5.0,1,11,17.65,14.16,1968.0,5,11.006539969230259
7612,2,4,1,1,2013.0,5.0,1,3,9.0,22.7,1582.0,5,11.702975413991803
7613,1,2,1,1,2022.0,5.0,1,8,9.5,17.33,1199.0,5,9.401869409521051
7614,2,4,1,1,2016.0,5.0,1,14,4.5,17.9,1998.0,5,11.709075959700625
